Carul Mare,-18.52955,-9.39454,24.16451,-14.11581,-5.4133,21.53127,-14.11581,-5.4133,21.53127,-13.77596,-3.30917,20.97294,-13.77596,-3.30917,20.97294,-13.40231,-0.90346,20.71038,-13.40231,-0.90346,20.71038,-17.2987,4.33488,33.19134,-17.2987,4.33488,33.19134,-13.10303,3.39836,20.3606,-13.10303,3.39836,20.3606,-15.09487,0.40642,20.55268,-15.09487,0.40642,20.55268,-13.40231,-0.90346,20.71038,-15.09487,0.40642,20.55268,-37.76697,2.30162,41.69831,-37.76697,2.30162,41.69831,-30.84332,6.88533,31.05405,-30.84332,6.88533,31.05405,-27.81546,13.40214,28.70602,-30.84332,6.88533,31.05405,-48.16168,21.8651,46.79465,-13.10303,3.39836,20.3606,-77.66658,48.48156,126.3145,-77.66658,48.48156,126.3145,-6.69394,5.0051,10.57472,-6.69394,5.0051,10.57472,-53.6678,51.99616,80.573,-6.69394,5.0051,10.57472,-6.83588,6.88332,10.78988,-77.66658,48.48156,126.3145,-15.50541,9.7842,30.56025,-15.50541,9.7842,30.56025,-16.37548,21.29002,47.89828,-16.37548,21.29002,47.89828,-8.60304,6.51064,21.23108,-8.60304,6.51064,21.23108,-17.2987,4.33488,33.19134
Capra,1.71263,8.95444,9.44001,12.97852,54.59952,49.18977,12.97852,54.59952,49.18977,118.1298,456.5185,452.573,118.1298,456.5185,452.573,45.11416,175.957,158.3272,45.11416,175.957,158.3272,12.97852,54.59952,49.18977
Coasa,3.00819,-0.27182,13.77475,5.27611,-4.4832,13.34878,5.27611,-4.4832,13.34878,42908.72,-29076.6,85518.38,42908.72,-29076.6,85518.38,120.0776,-61.94046,217.9241,120.0776,-61.94046,217.9241,128.1599,-53.62944,225.959,55.21952,-42.88672,198.108,78.59806,-45.45852,261.7049
Ciobanul cu oile,0.96056,-5.90801,4.80973,7.36169,-37.20258,29.21077,7.36169,-37.20258,29.21077,42.52774,-175.4378,135.5305,42.52774,-175.4378,135.5305,40.69872,-154.7389,102.678,40.69872,-154.7389,102.678,53.40884,-240.5148,162.2231,53.40884,-240.5148,162.2231,7.36169,-37.20258,29.21077
Hora,-58.81836,-78.71696,59.88489,-18.45833,-23.58925,16.67535,-18.45833,-23.58925,16.67535,-12.17609,-16.55875,10.34397,-12.17609,-16.55875,10.34397,-22.63306,-33.16103,19.83887,-22.63306,-33.16103,19.83887,-25.23354,-39.45434,22.91147,-25.23354,-39.45434,22.91147,-30.82762,-52.1202,30.6917,-30.82762,-52.1202,30.6917,-41.00606,-72.06852,47.58568,-41.00606,-72.06852,47.58568,-58.81836,-78.71696,59.88489
Jgheabul si putul,76.36806,45.84086,81.13198,46.94637,14.74181,35.25513,46.94637,14.74181,35.25513,27.36348,4.74222,16.59516,27.36348,4.74222,16.59516,25.97457,0.95104,14.46126,25.97457,0.95104,14.46126,51.43344,-12.87761,28.29014,51.43344,-12.87761,28.29014,38.31144,-9.41712,10.72272,25.97457,0.95104,14.46126,115.6642,6.68732,31.44213
Tronul,49.16964,26.80689,113.1634,14.08238,5.53413,26.45757,14.08238,5.53413,26.45757,79.83672,20.16802,146.8371,79.83672,20.16802,146.8371,45034.2,6529.619,89046.54,45034.2,6529.619,89046.54,8.60001,0.34459,14.4095,14.08238,5.53413,26.45757,22.28302,7.14386,33.60568,79.83672,20.16802,146.8371,37.98482,6.78448,58.37962
Fata de imparat,53.2156,-106.4318,22.29768,2.35547,-4.4873,0.79075,2.35547,-4.4873,0.79075,6.56385,-11.92565,1.52853
Closca cu pui,57.84942,90.07719,47.78294,61.66451,94.48914,50.48364,61.66451,94.48914,50.48364,59.14718,89.21506,48.48319,59.14718,89.21506,48.48319,62.96563,94.12411,50.68776,62.96563,94.12411,50.68776,58.66393,88.90623,47.30923,58.66393,88.90623,47.30923,57.84942,90.07719,47.78294
Carul mic,1.3431,1.04763,132.6149,-0.37997,-3.119,52.6767,-0.37997,-3.119,52.6767,-4.0981,-12.24274,92.29794,-4.0981,-12.24274,92.29794,-13.36866,-19.83079,110.565,-13.36866,-19.83079,110.565,-3.16421,-6.59718,28.82107,-3.16421,-6.59718,28.82107,-29.79733,-35.74122,141.8145,-29.79733,-35.74122,141.8145,-8.05816,-7.42971,38.61941,-8.05816,-7.42971,38.61941,-13.36866,-19.83079,110.565
Fratii,-4.05547,8.19518,4.86717,-5.88839,16.15126,6.93951,-5.88839,16.15126,6.93951,-109.0678,379.6839,148.2516,-109.0678,379.6839,148.2516,-5.26616,31.71439,9.4614,-5.26616,31.71439,9.4614,-6.56212,65.28144,27.19496,-6.56212,65.28144,27.19496,-44.68484,230.2477,110.0237,-44.68484,230.2477,110.0237,-5.31194,12.13001,8.23874,-5.31194,12.13001,8.23874,-4.05547,8.19518,4.86717
Crucea mare,16.17077,-10.89265,10.69331,28.27841,-25.25354,22.08985,28.27841,-25.25354,22.08985,12.2626,-13.83461,12.45565,12.2626,-13.83461,12.45565,249.3182,-348.7956,363.041,249.3182,-348.7956,363.041,15.77944,-32.00646,35.8481,15.77944,-32.00646,35.8481,8.79047,-21.29931,29.2074,197.2506,-232.1134,307.6008,249.3182,-348.7956,363.041,249.3182,-348.7956,363.041,16.4535,-29.58959,23.7801,16.4535,-29.58959,23.7801,45.35047,-108.5184,62.43001
Crucea mica,61.5805,-77.96544,19.85832,18.99404,-23.13422,7.79414,18.99404,-23.13422,7.79414,24.73344,-27.79476,10.75607,43.24172,-49.98176,17.80127,48.0151,-57.406,21.33554
Tapul,9.5344,-6.24861,-3.2962,70.45867,-48.12744,-29.1579,70.45867,-48.12744,-29.1579,247.6948,-178.1826,-107.8471,247.6948,-178.1826,-107.8471,85.71754,-67.77638,-45.0654,85.71754,-67.77638,-45.0654,157.0009,-168.6259,-116.9852,157.0009,-168.6259,-116.9852,8.79932,-9.93747,-6.26603,8.79932,-9.93747,-6.26603,55.92016,-79.11695,-25.56422,55.92016,-79.11695,-25.56422,34.44347,-32.70074,-14.73174,34.44347,-32.70074,-14.73174,44.58458,-36.67219,-17.46739,44.58458,-36.67219,-17.46739,37.7935,-26.44095,-13.80495,37.7935,-26.44095,-13.80495,9.5344,-6.24861,-3.2962
